family,group,metric,n_pos,n_neg,auc,ci_lo,ci_hi,perm_p,bh_q,baseline_auc,delta_auc,delta_ci_lo,delta_ci_hi,beats_baseline,small_n,length_only_auc
By negative type,vs charge_repulsive,fraction_disordered,23,2,0.16304347826086957,0.043478260869565216,0.32608695652173914,,,0.8260869565217391,-0.6630434782608696,-0.8804347826086956,-0.3913043478260869,False,True,0.782608695652174
By negative type,vs charge_repulsive,chain_pair_pae_min,23,2,0.9130434782608695,0.782608695652174,1.0,,,0.8260869565217391,0.08695652173913038,-0.0652173913043479,0.26086956521739135,False,True,0.782608695652174
By negative type,vs charge_repulsive,pae_inter_mean,23,2,0.782608695652174,0.6086956521739131,0.9565217391304348,,,0.8260869565217391,-0.04347826086956519,-0.30434782608695643,0.21739130434782605,False,True,0.782608695652174
By negative type,vs charge_repulsive,pae_inter_p05,23,2,0.9130434782608695,0.782608695652174,1.0,,,0.8260869565217391,0.08695652173913038,-0.0652173913043479,0.26086956521739135,False,True,0.782608695652174
By negative type,vs charge_repulsive,pae_inter_frac_lt10,23,2,0.8478260869565217,0.7608695652173914,0.9347826086956522,,,0.8260869565217391,0.021739130434782594,-0.10869565217391308,0.17391304347826086,False,True,0.782608695652174
By negative type,vs charge_repulsive,pae_inter_frac_lt5,23,2,0.8043478260869565,0.6956521739130435,0.9130434782608695,,,0.8260869565217391,-0.021739130434782594,-0.17391304347826086,0.15217391304347827,False,True,0.782608695652174
By negative type,vs charge_repulsive,contact_prob_sum,23,2,0.9782608695652174,0.9347826086956522,1.0,,,0.8260869565217391,0.15217391304347827,0.021739130434782594,0.32608695652173914,True,True,0.782608695652174
By negative type,vs charge_repulsive,contact_prob_density,23,2,0.9565217391304348,0.8913043478260869,1.0,,,0.8260869565217391,0.13043478260869568,0.021739130434782594,0.28260869565217395,True,True,0.782608695652174
By negative type,vs charge_repulsive,contact_prob_max,23,2,0.9782608695652174,0.9347826086956522,1.0,,,0.8260869565217391,0.15217391304347827,0.021739130434782594,0.32608695652173914,True,True,0.782608695652174
By negative type,vs charge_repulsive,n_contacts_p50,23,2,0.8260869565217391,0.717391304347826,0.9130434782608695,,,0.8260869565217391,0.0,-0.13043478260869568,0.17391304347826086,False,True,0.782608695652174
By negative type,vs charge_repulsive,contact_participation_ratio,23,2,0.9782608695652174,0.9347826086956522,1.0,,,0.8260869565217391,0.15217391304347827,0.021739130434782594,0.32608695652173914,True,True,0.782608695652174
By negative type,vs charge_repulsive,plddt_mean,23,2,0.43478260869565216,0.17391304347826086,0.6956521739130435,,,0.8260869565217391,-0.391304347826087,-0.7391304347826086,-0.04347826086956519,False,True,0.782608695652174
By negative type,vs hard_coiledcoil,iptm,23,6,0.036231884057971016,0.0,0.11594202898550725,0.00039996000399960006,0.0015998400159984002,0.6666666666666666,-0.6304347826086956,-0.8333333333333334,-0.3913043478260869,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,chain_pair_iptm,23,6,0.036231884057971016,0.0,0.11594202898550725,0.00039996000399960006,0.0015998400159984002,0.6666666666666666,-0.6304347826086956,-0.8333333333333334,-0.3913043478260869,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,ranking_score,23,6,0.08695652173913043,0.0,0.21014492753623187,0.000999900009999,0.002514034310854629,0.6666666666666666,-0.5797101449275361,-0.7971014492753624,-0.3188405797101449,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,ptm,23,6,0.050724637681159424,0.0,0.14492753623188406,0.00019998000199980003,0.0015998400159984002,0.6666666666666666,-0.6159420289855072,-0.8260869565217391,-0.3623188405797101,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,fraction_disordered,23,6,0.2391304347826087,0.07971014492753623,0.4311594202898551,0.046495350464953504,0.049595040495950406,0.6666666666666666,-0.4275362318840579,-0.7282608695652173,-0.08695652173913043,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,chain_pair_pae_min,23,6,0.12318840579710146,0.014492753623188406,0.2826086956521739,0.0034996500349965005,0.005066160050661601,0.6666666666666666,-0.5434782608695652,-0.7898550724637682,-0.2391304347826087,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,pae_inter_mean,23,6,0.11594202898550725,0.007246376811594203,0.2608695652173913,0.0034996500349965005,0.005066160050661601,0.6666666666666666,-0.5507246376811594,-0.782608695652174,-0.26086956521739135,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,pae_inter_p05,23,6,0.07971014492753623,0.0,0.2028985507246377,0.0010998900109989002,0.002514034310854629,0.6666666666666666,-0.5869565217391304,-0.8188405797101449,-0.2971014492753623,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,pae_inter_frac_lt10,23,6,0.10869565217391304,0.0,0.2463768115942029,0.0020997900209979003,0.004199580041995801,0.6666666666666666,-0.5579710144927535,-0.7898550724637682,-0.2753623188405797,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,pae_inter_frac_lt5,23,6,0.13043478260869565,0.014492753623188406,0.2753623188405797,0.0037996200379962005,0.005066160050661601,0.6666666666666666,-0.536231884057971,-0.7753623188405797,-0.24637681159420294,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,contact_prob_sum,23,6,0.6811594202898551,0.4927536231884058,0.855072463768116,0.1964803519648035,0.1964803519648035,0.6666666666666666,0.01449275362318847,-0.17391304347826092,0.21739130434782616,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,contact_prob_density,23,6,0.2246376811594203,0.07246376811594203,0.4057971014492754,0.038696130386961305,0.04762600663010622,0.6666666666666666,-0.44202898550724634,-0.6884057971014492,-0.1594202898550724,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,contact_prob_max,23,6,0.07246376811594203,0.0,0.18115942028985507,0.0006999300069993001,0.0022397760223977605,0.6666666666666666,-0.5942028985507246,-0.8152173913043478,-0.31884057971014496,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,n_contacts_p50,23,6,0.2318840579710145,0.07971014492753623,0.41304347826086957,0.04179582041795821,0.04776665190623795,0.6666666666666666,-0.4347826086956521,-0.6956521739130435,-0.14492753623188404,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,contact_participation_ratio,23,6,0.8695652173913043,0.7391304347826086,1.0,0.0025997400259974,0.0046217600462176,0.6666666666666666,0.2028985507246377,0.02898550724637683,0.39855072463768115,True,False,0.8985507246376812
By negative type,vs hard_coiledcoil,plddt_mean,23,6,0.014492753623188406,0.0,0.06521739130434782,9.999000099990002e-05,0.0015998400159984002,0.6666666666666666,-0.6521739130434783,-0.8478260869565217,-0.4202898550724638,False,False,0.8985507246376812
By negative type,vs homo_negative,iptm,23,13,0.5384615384615384,0.33277591973244147,0.7341137123745819,0.714928507149285,0.8170611510277543,0.7558528428093646,-0.21739130434782616,-0.4331103678929766,-0.0033444816053511683,False,False,0.7357859531772575
By negative type,vs homo_negative,chain_pair_iptm,23,13,0.5384615384615384,0.33277591973244147,0.7341137123745819,0.714928507149285,0.8170611510277543,0.7558528428093646,-0.21739130434782616,-0.4331103678929766,-0.0033444816053511683,False,False,0.7357859531772575
By negative type,vs homo_negative,ranking_score,23,13,0.580267558528428,0.3879598662207358,0.7692307692307693,0.4390560943905609,0.7024897510248975,0.7558528428093646,-0.17558528428093656,-0.4197324414715719,0.0752508361204014,False,False,0.7357859531772575
By negative type,vs homo_negative,ptm,23,13,0.4899665551839465,0.28929765886287623,0.6822742474916388,0.9292070792920708,0.9292070792920708,0.7558528428093646,-0.2658862876254181,-0.5150501672240803,-0.010033444816053505,False,False,0.7357859531772575
By negative type,vs homo_negative,fraction_disordered,23,13,0.43645484949832775,0.25752508361204013,0.6254180602006689,0.522047795220478,0.7593422475934225,0.7558528428093646,-0.31939799331103685,-0.5518394648829431,-0.07023411371237465,False,False,0.7357859531772575
By negative type,vs homo_negative,chain_pair_pae_min,23,13,0.7023411371237458,0.5250836120401338,0.8595317725752508,0.048095190480951906,0.271972802719728,0.7558528428093646,-0.053511705685618804,-0.25083612040133785,0.14046822742474918,False,False,0.7357859531772575
By negative type,vs homo_negative,pae_inter_mean,23,13,0.4080267558528428,0.2140468227424749,0.6086956521739131,0.38816118388161186,0.6900643269006433,0.7558528428093646,-0.3478260869565218,-0.5819397993311036,-0.09030100334448166,False,False,0.7357859531772575
By negative type,vs homo_negative,pae_inter_p05,23,13,0.4882943143812709,0.29431438127090304,0.6822742474916388,0.9187081291870813,0.9292070792920708,0.7558528428093646,-0.2675585284280937,-0.4983277591973244,-0.02006688963210701,False,False,0.7357859531772575
By negative type,vs homo_negative,pae_inter_frac_lt10,23,13,0.6204013377926422,0.4280936454849498,0.8010033444816054,0.2273772622737726,0.4547545245475452,0.7558528428093646,-0.13545150501672243,-0.36454849498327757,0.09030100334448155,False,False,0.7357859531772575
By negative type,vs homo_negative,pae_inter_frac_lt5,23,13,0.6337792642140468,0.44816053511705684,0.802675585284281,0.1653834616538346,0.44102256441022564,0.7558528428093646,-0.12207357859531776,-0.35451505016722407,0.11036789297658867,False,False,0.7357859531772575
By negative type,vs homo_negative,contact_prob_sum,23,13,0.6989966555183946,0.5183946488294314,0.8662207357859532,0.050994900509949,0.271972802719728,0.7558528428093646,-0.05685618729096997,-0.20735785953177255,0.09364548494983271,False,False,0.7357859531772575
By negative type,vs homo_negative,contact_prob_density,23,13,0.3712374581939799,0.1939799331103679,0.568561872909699,0.2111788821117888,0.4547545245475452,0.7558528428093646,-0.3846153846153847,-0.6053511705685619,-0.14046822742474913,False,False,0.7357859531772575
By negative type,vs homo_negative,contact_prob_max,23,13,0.6755852842809364,0.49498327759197325,0.8461538461538461,0.0827917208279172,0.3311668833116688,0.7558528428093646,-0.08026755852842815,-0.2575250836120402,0.10702341137123739,False,False,0.7357859531772575
By negative type,vs homo_negative,n_contacts_p50,23,13,0.7290969899665551,0.568561872909699,0.8729096989966555,0.0182981701829817,0.271972802719728,0.7558528428093646,-0.026755852842809458,-0.21070234113712372,0.16387959866220736,False,False,0.7357859531772575
By negative type,vs homo_negative,contact_participation_ratio,23,13,0.34448160535117056,0.17391304347826086,0.5384615384615384,0.132986701329867,0.4255574442555744,0.7558528428093646,-0.41137123745819404,-0.5986622073578596,-0.2073578595317726,False,False,0.7357859531772575
By negative type,vs homo_negative,plddt_mean,23,13,0.44816053511705684,0.2608695652173913,0.6387959866220736,0.6184381561843816,0.8170611510277543,0.7558528428093646,-0.30769230769230776,-0.5919732441471571,0.0033444816053511683,False,False,0.7357859531772575
By negative type,vs scramble,iptm,23,8,0.657608695652174,0.41304347826086957,0.875,0.18548145185481452,0.3046095390460954,,,,,,False,0.6141304347826086
By negative type,vs scramble,chain_pair_iptm,23,8,0.657608695652174,0.41304347826086957,0.875,0.18548145185481452,0.3046095390460954,,,,,,False,0.6141304347826086
By negative type,vs scramble,ranking_score,23,8,0.6956521739130435,0.4429347826086957,0.9184782608695652,0.10378962103789621,0.27677232276772323,,,,,,False,0.6141304347826086
By negative type,vs scramble,ptm,23,8,0.6168478260869565,0.3804347826086957,0.8369565217391305,0.33726627337266274,0.44635536446355367,,,,,,False,0.6141304347826086
By negative type,vs scramble,fraction_disordered,23,8,0.391304347826087,0.1793478260869565,0.6086956521739131,0.36266373362663734,0.44635536446355367,,,,,,False,0.6141304347826086
By negative type,vs scramble,chain_pair_pae_min,23,8,0.7880434782608695,0.6141304347826086,0.9347826086956522,0.014898510148985102,0.07945872079458721,,,,,,False,0.6141304347826086
By negative type,vs scramble,pae_inter_mean,23,8,0.5706521739130435,0.31521739130434784,0.8097826086956522,0.5866413358664133,0.6151384861513849,,,,,,False,0.6141304347826086
By negative type,vs scramble,pae_inter_p05,23,8,0.6358695652173914,0.391304347826087,0.8532608695652174,0.26587341265873415,0.3867249638672497,,,,,,False,0.6141304347826086
By negative type,vs scramble,pae_inter_frac_lt10,23,8,0.6793478260869565,0.44565217391304346,0.8913043478260869,0.12318768123187682,0.28157184281571845,,,,,,False,0.6141304347826086
By negative type,vs scramble,pae_inter_frac_lt5,23,8,0.7255434782608695,0.5380434782608695,0.8695652173913043,0.0395960403959604,0.1267073292670733,,,,,,False,0.6141304347826086
By negative type,vs scramble,contact_prob_sum,23,8,0.7907608695652174,0.6195652173913043,0.9293478260869565,0.0136986301369863,0.07945872079458721,,,,,,False,0.6141304347826086
By negative type,vs scramble,contact_prob_density,23,8,0.592391304347826,0.3451086956521739,0.8206521739130435,0.46485351464853514,0.5312611595983259,,,,,,False,0.6141304347826086
By negative type,vs scramble,contact_prob_max,23,8,0.7989130434782609,0.6331521739130435,0.9320652173913043,0.010498950104989501,0.07945872079458721,,,,,,False,0.6141304347826086
By negative type,vs scramble,n_contacts_p50,23,8,0.7554347826086957,0.592391304347826,0.8913043478260869,0.025097490250974904,0.10038996100389962,,,,,,False,0.6141304347826086
By negative type,vs scramble,contact_participation_ratio,23,8,0.5625,0.29347826086956524,0.8233695652173914,0.6151384861513849,0.6151384861513849,,,,,,False,0.6141304347826086
By negative type,vs scramble,plddt_mean,23,8,0.6630434782608695,0.391304347826087,0.8967391304347826,0.19038096190380963,0.3046095390460954,,,,,,False,0.6141304347826086
By negative evidence,vs demonstrated,iptm,23,5,0.26956521739130435,0.017391304347826087,0.5565217391304348,0.11868813118688132,0.27128715699858585,0.7043478260869566,-0.4347826086956522,-0.7260869565217392,-0.11304347826086958,False,False,0.8695652173913043
By negative evidence,vs demonstrated,chain_pair_iptm,23,5,0.26956521739130435,0.017391304347826087,0.5565217391304348,0.11868813118688132,0.27128715699858585,0.7043478260869566,-0.4347826086956522,-0.7260869565217392,-0.11304347826086958,False,False,0.8695652173913043
By negative evidence,vs demonstrated,ranking_score,23,5,0.32608695652173914,0.06086956521739131,0.6217391304347826,0.2455754424557544,0.4365785643657856,0.7043478260869566,-0.37826086956521743,-0.6956521739130436,0.008695652173913104,False,False,0.8695652173913043
By negative evidence,vs demonstrated,ptm,23,5,0.21739130434782608,0.013043478260869565,0.4608695652173913,0.048095190480951906,0.19238076192380762,0.7043478260869566,-0.4869565217391305,-0.7521739130434782,-0.16521739130434787,False,False,0.8695652173913043
By negative evidence,vs demonstrated,fraction_disordered,23,5,0.3130434782608696,0.12173913043478261,0.5304347826086957,0.19638036196380362,0.39276072392760725,0.7043478260869566,-0.391304347826087,-0.6782608695652174,-0.06956521739130439,False,False,0.8695652173913043
By negative evidence,vs demonstrated,chain_pair_pae_min,23,5,0.34782608695652173,0.0782608695652174,0.6521739130434783,0.31596840315968405,0.45715428457154283,0.7043478260869566,-0.35652173913043483,-0.6782608695652175,-0.008695652173912993,False,False,0.8695652173913043
By negative evidence,vs demonstrated,pae_inter_mean,23,5,0.1565217391304348,0.034782608695652174,0.3130434782608696,0.013298670132986702,0.19238076192380762,0.7043478260869566,-0.5478260869565218,-0.7999999999999999,-0.2434782608695652,False,False,0.8695652173913043
By negative evidence,vs demonstrated,pae_inter_p05,23,5,0.20869565217391303,0.02608695652173913,0.43478260869565216,0.0435956404359564,0.19238076192380762,0.7043478260869566,-0.4956521739130435,-0.7565217391304347,-0.1826086956521739,False,False,0.8695652173913043
By negative evidence,vs demonstrated,pae_inter_frac_lt10,23,5,0.4,0.06086956521739131,0.7304347826086957,0.5156484351564844,0.55002499750025,0.7043478260869566,-0.30434782608695654,-0.6608695652173913,0.06956521739130439,False,False,0.8695652173913043
By negative evidence,vs demonstrated,pae_inter_frac_lt5,23,5,0.4,0.08695652173913043,0.7043478260869566,0.5097490250974902,0.55002499750025,0.7043478260869566,-0.30434782608695654,-0.6347826086956522,0.05217391304347829,False,False,0.8695652173913043
By negative evidence,vs demonstrated,contact_prob_sum,23,5,0.6434782608695652,0.4434782608695652,0.8347826086956521,0.3428657134286571,0.45715428457154283,0.7043478260869566,-0.0608695652173914,-0.25217391304347825,0.15652173913043477,False,False,0.8695652173913043
By negative evidence,vs demonstrated,contact_prob_density,23,5,0.25217391304347825,0.08695652173913043,0.4434782608695652,0.09299070092990701,0.27128715699858585,0.7043478260869566,-0.4521739130434783,-0.7304347826086957,-0.12173913043478263,False,False,0.8695652173913043
By negative evidence,vs demonstrated,contact_prob_max,23,5,0.34782608695652173,0.0391304347826087,0.6695652173913044,0.3086691330866913,0.45715428457154283,0.7043478260869566,-0.35652173913043483,-0.6826086956521739,0.008695652173913104,False,False,0.8695652173913043
By negative evidence,vs demonstrated,n_contacts_p50,23,5,0.46956521739130436,0.1826086956521739,0.7478260869565218,0.8556144385561444,0.8556144385561444,0.7043478260869566,-0.2347826086956522,-0.5652173913043479,0.10434782608695659,False,False,0.8695652173913043
By negative evidence,vs demonstrated,contact_participation_ratio,23,5,0.6,0.26956521739130435,0.9130434782608695,0.5074492550744926,0.55002499750025,0.7043478260869566,-0.10434782608695659,-0.4782608695652174,0.25217391304347825,False,False,0.8695652173913043
By negative evidence,vs demonstrated,plddt_mean,23,5,0.20869565217391303,0.0,0.4956521739130435,0.039196080391960805,0.19238076192380762,0.7043478260869566,-0.4956521739130435,-0.8,-0.10434782608695647,False,False,0.8695652173913043
By negative evidence,vs demonstrated+matched_internal,iptm,23,3,0.17391304347826086,0.043478260869565216,0.34782608695652173,0.07169283071692831,0.23357664233576642,0.6666666666666666,-0.49275362318840576,-0.7826086956521738,-0.1449275362318841,False,False,0.927536231884058
By negative evidence,vs demonstrated+matched_internal,chain_pair_iptm,23,3,0.17391304347826086,0.043478260869565216,0.34782608695652173,0.07169283071692831,0.23357664233576642,0.6666666666666666,-0.49275362318840576,-0.7826086956521738,-0.1449275362318841,False,False,0.927536231884058
By negative evidence,vs demonstrated+matched_internal,ranking_score,23,3,0.34057971014492755,0.08695652173913043,0.6376811594202898,0.395960403959604,0.575942405759424,0.6666666666666666,-0.3260869565217391,-0.7681159420289855,0.1449275362318841,False,False,0.927536231884058
By negative evidence,vs demonstrated+matched_internal,ptm,23,3,0.17391304347826086,0.043478260869565216,0.34782608695652173,0.072992700729927,0.23357664233576642,0.6666666666666666,-0.49275362318840576,-0.7826086956521738,-0.1449275362318841,False,False,0.927536231884058
By negative evidence,vs demonstrated+matched_internal,fraction_disordered,23,3,0.2898550724637681,0.08695652173913043,0.5362318840579711,0.24717528247175283,0.43942272439422725,0.6666666666666666,-0.3768115942028985,-0.6231884057971016,-0.08695652173913038,False,False,0.927536231884058
By negative evidence,vs demonstrated+matched_internal,chain_pair_pae_min,23,3,0.5507246376811594,0.30434782608695654,0.7681159420289855,0.8226177382261773,0.8774589207745892,0.6666666666666666,-0.1159420289855072,-0.4347826086956522,0.2028985507246377,False,False,0.927536231884058
